Q0130 YKL053C-A
Q0130 YKL195W
Q0130 YKR065C
Q0130 YLL009C
Q0130 YLL018C-A
Q0130 YLR008C
Q0130 YLR163C
Q0130 YLR203C
Q0130 YLR259C
Q0130 YLR304C
Q0130 YLR393W
Q0130 YML054C
Q0130 YMR002W
Q0130 YMR038C
Q0130 YMR056C
Q0130 YMR060C
Q0130 YMR203W
Q0130 YMR267W
Q0130 YNL026W
Q0130 YNL037C
Q0130 YNL052W
Q0130 YNL055C
Q0130 YNL070W
Q0130 YNL121C
Q0130 YNL131W
Q0130 YNR001C
Q0130 YNR017W
Q0130 YNR041C
Q0130 YOR045W
Q0130 YOR065W
Q0130 YOR232W
Q0130 YOR297C
Q0130 YPL063W
Q0130 YPL078C
Q0130 YPL271W
Q0130 YPR133W-A
Q0130 YPR140W
Q0140 Q0045
Q0140 YBL090W
Q0140 YBR146W
Q0140 YBR251W
Q0140 YDL045W-A
Q0140 YDR036C
Q0140 YDR041W
Q0140 YDR175C
Q0140 YDR337W
Q0140 YDR347W
Q0140 YER050C
Q0140 YER154W
Q0140 YFR049W
Q0140 YGL129C
Q0140 YGR084C
Q0140 YGR165W
Q0140 YGR215W
Q0140 YHL004W
Q0140 YHR075C
Q0140 YIL093C
Q0140 YJR045C
Q0140 YJR101W
Q0140 YJR113C
Q0140 YKL003C
Q0140 YKL155C
Q0140 YMR158W
Q0140 YMR188C
Q0140 YNL081C
Q0140 YNL137C
Q0140 YNL306W
Q0140 YNR036C
Q0140 YNR037C
Q0140 YOR158W
Q0140 YPL013C
Q0140 YPL029W
Q0140 YPL118W
Q0140 YPR166C
Q0160 YBL075C
Q0250 Q0045
Q0250 Q0050
Q0250 Q0065
Q0250 Q0070
Q0250 Q0105
Q0250 Q0120
Q0250 Q0275
Q0250 YBL030C
Q0250 YBL045C
Q0250 YBL073W
Q0250 YBL090W
Q0250 YBR024W
Q0250 YBR037C
Q0250 YBR122C
Q0250 YDL067C
Q0250 YDL107W
Q0250 YDR018C
Q0250 YDR231C
Q0250 YDR494W
Q0250 YDR529C
Q0250 YEL024W
Q0250 YER153C
Q0250 YER154W
Q0250 YFR033C
Q0250 YGL143C
Q0250 YGL187C
Q0250 YGL191W
Q0250 YGR033C
Q0250 YGR062C
Q0250 YGR112W
Q0250 YGR132C
Q0250 YGR183C
Q0250 YHR001W-A
Q0250 YHR051W
Q0250 YIL051C
Q0250 YJL166W
Q0250 YJR121W
Q0250 YLR038C
Q0250 YLR203C
Q0250 YLR395C
Q0250 YML030W
Q0250 YML129C
Q0250 YMR256C
Q0250 YMR257C
Q0250 YNL052W
Q0250 YNL305C
Q0250 YNR017W
Q0250 YNR018W
Q0250 YOR065W
Q0250 YPL118W
Q0250 YPL132W
Q0250 YPR191W
Q0275 Q0045
Q0275 Q0050
Q0275 Q0065
Q0275 Q0070
Q0275 Q0085
Q0275 Q0105
Q0275 Q0120
Q0275 Q0250
Q0275 YBL045C
Q0275 YBL090W
Q0275 YDL067C
Q0275 YDL107W
Q0275 YDR494W
Q0275 YDR529C
Q0275 YEL024W
Q0275 YER153C
Q0275 YER154W
Q0275 YFR033C
Q0275 YGL187C
Q0275 YGL191W
Q0275 YGR062C
Q0275 YGR183C
Q0275 YGR222W
Q0275 YHR001W-A
Q0275 YHR051W
Q0275 YJL138C
Q0275 YJL166W
Q0275 YJR121W
Q0275 YKR059W
Q0275 YLR038C
Q0275 YLR203C
Q0275 YLR395C
Q0275 YML030W
Q0275 YML129C
Q0275 YMR256C
Q0275 YNL052W
Q0275 YNR018W
Q0275 YNR045W
Q0275 YOR065W
Q0275 YPL118W
Q0275 YPL132W
Q0275 YPR191W
R0010W R0020C
R0010W R0030W
R0010W R0040C
R0020C R0010W
R0020C R0030W
R0020C R0040C
R0020C YPL116W
R0030W R0010W
R0030W R0020C
R0030W R0040C
R0030W YOR101W
R0030W YOR351C
R0040C R0010W
R0040C R0020C
R0040C R0030W
YAL001C YBR123C
YAL001C YBR154C
YAL001C YDL014W
YAL001C YDL150W
YAL001C YDR045C
YAL001C YDR362C
YAL001C YER148W
YAL001C YGR047C
YAL001C YGR246C
YAL001C YHR143W-A
YAL001C YJL011C
YAL001C YKL006W
YAL001C YKL144C
YAL001C YKR092C
YAL001C YLR344W
YAL001C YML073C
YAL001C YMR039C
YAL001C YNL039W
YAL001C YNL113W
YAL001C YNL151C
YAL001C YNR003C
YAL001C YOR110W
YAL001C YOR116C
YAL001C YOR204W
YAL001C YOR207C
YAL001C YOR210W
YAL001C YOR224C
YAL001C YPL007C
YAL001C YPR104C
YAL001C YPR110C
YAL001C YPR186C
YAL001C YPR187W
YAL001C YPR190C
YAL002W YDL077C
YAL002W YDR495C
YAL002W YER068W
YAL002W YFL026W
YAL002W YKR014C
YAL002W YLR087C
YAL002W YLR148W
YAL002W YLR396C
YAL002W YMR231W
YAL002W YNL093W
YAL002W YOR089C
YAL002W YOR154W
YAL002W YPL045W
YAL003W YBL027W
YAL003W YBL092W
YAL003W YBR031W
YAL003W YBR084C-A
YAL003W YBR118W
YAL003W YBR143C
YAL003W YBR189W
YAL003W YBR191W
YAL003W YCR031C
YAL003W YCR077C
YAL003W YDL061C
YAL003W YDL075W
YAL003W YDL081C
YAL003W YDL082W
YAL003W YDL130W
YAL003W YDL166C
YAL003W YDL191W
YAL003W YDR012W
YAL003W YDR025W
YAL003W YDR064W
YAL003W YDR159W
YAL003W YDR172W
YAL003W YDR314C
YAL003W YDR363W-A
YAL003W YDR382W
YAL003W YDR447C
YAL003W YDR471W
YAL003W YEL034W
YAL003W YEL054C
YAL003W YER056C-A
YAL003W YER102W
YAL003W YER117W
YAL003W YER131W
YAL003W YFR032C-A
YAL003W YGL030W
YAL003W YGL031C
YAL003W YGL076C
YAL003W YGL103W
YAL003W YGL123W
YAL003W YGL137W
YAL003W YGL147C
YAL003W YGL189C
YAL003W YGR027C
YAL003W YGR034W
YAL003W YGR085C
YAL003W YGR148C
YAL003W YGR201C
YAL003W YGR214W
YAL003W YGR285C
YAL003W YHL001W
YAL003W YHL015W
YAL003W YHL033C
YAL003W YHR010W
YAL003W YHR064C
YAL003W YHR203C
YAL003W YIL018W
YAL003W YIL052C
YAL003W YIL069C
YAL003W YIL133C
YAL003W YJL136C
YAL003W YJL177W
YAL003W YJL190C
YAL003W YJL191W
YAL003W YJR123W
YAL003W YJR145C
YAL003W YKL006W
YAL003W YKL056C
YAL003W YKL081W
YAL003W YKL101W
YAL003W YKL180W
YAL003W YKR084C
YAL003W YLL039C
YAL003W YLL045C
YAL003W YLR029C
YAL003W YLR048W
YAL003W YLR061W
YAL003W YLR075W
YAL003W YLR150W
YAL003W YLR167W
YAL003W YLR185W
YAL003W YLR249W
YAL003W YLR325C
YAL003W YLR333C
YAL003W YLR340W
YAL003W YLR388W
YAL003W YLR441C
YAL003W YLR448W
YAL003W YML024W
YAL003W YML026C
YAL003W YML063W
YAL003W YML073C
YAL003W YML094W
YAL003W YMR116C
YAL003W YMR142C
YAL003W YMR143W
YAL003W YMR146C
YAL003W YMR194W
YAL003W YNL067W
YAL003W YNL069C
YAL003W YNL096C
YAL003W YNL162W
YAL003W YNL178W
YAL003W YNL302C
YAL003W YOL039W
YAL003W YOL040C
YAL003W YOL120C
YAL003W YOL121C
YAL003W YOL127W
YAL003W YOR001W
YAL003W YOR039W
YAL003W YOR046C
YAL003W YOR063W
YAL003W YOR096W
YAL003W YOR234C
YAL003W YOR293W
YAL003W YOR312C
YAL003W YOR369C
YAL003W YPL037C
YAL003W YPL048W
YAL003W YPL079W
YAL003W YPL081W
YAL003W YPL090C
YAL003W YPL131W
YAL003W YPL143W
YAL003W YPL198W
YAL003W YPL249C-A
YAL003W YPR043W
YAL003W YPR080W
YAL003W YPR102C
YAL003W YPR132W
YAL004W YML109W
YAL005C YAL036C
YAL005C YAR002W
YAL005C YBL005W
YAL005C YBL075C
YAL005C YBR101C
YAL005C YBR155W
YAL005C YBR169C
YAL005C YCL028W
YAL005C YDL229W
YAL005C YDR172W
YAL005C YDR328C
YAL005C YDR356W
YAL005C YDR477W
YAL005C YDR510W
YAL005C YER103W
YAL005C YER110C
YAL005C YER151C
YAL005C YER161C
YAL005C YER165W
YAL005C YGL073W
YAL005C YGL093W
YAL005C YGL141W
YAL005C YGL181W
YAL005C YGR173W
YAL005C YHL030W
YAL005C YHR069C
YAL005C YHR117W
YAL005C YHR154W
YAL005C YIL016W
YAL005C YIL115C
YAL005C YJL061W
YAL005C YJR032W
YAL005C YJR072C
YAL005C YKL209C
YAL005C YLL024C
YAL005C YLL026W
YAL005C YLL039C
YAL005C YLR212C
YAL005C YLR256W
YAL005C YLR293C
YAL005C YLR305C
YAL005C YLR310C
YAL005C YLR347C
YAL005C YLR377C
YAL005C YML088W
YAL005C YML103C
YAL005C YMR078C
YAL005C YMR161W
YAL005C YMR167W
YAL005C YMR186W
YAL005C YNL007C
YAL005C YNL025C
YAL005C YNL064C
YAL005C YNL077W
YAL005C YNL121C
YAL005C YNL124W
YAL005C YNL157W
YAL005C YNL189W
YAL005C YNL197C
YAL005C YNL209W
YAL005C YNL229C
YAL005C YOL031C
YAL005C YOL072W
YAL005C YOL111C
YAL005C YOL149W
YAL005C YOR007C
YAL005C YOR027W
YAL005C YOR091W
YAL005C YOR160W
YAL005C YOR164C
YAL005C YOR185C
YAL005C YOR197W
YAL005C YOR232W
YAL005C YPL106C
YAL005C YPL167C
YAL005C YPL233W
YAL005C YPL240C
YAL005C YPR016C
YAL005C YPR119W
YAL005C YPR178W
YAL007C YAL013W
YAL007C YAL023C
YAL007C YAR002C-A
YAL007C YDL018C
YAL007C YDL095W
YAL007C YDR086C
YAL007C YDR087C
YAL007C YDR100W
YAL007C YDR101C
YAL007C YDR127W
YAL007C YGL200C
YAL007C YGR231C
YAL007C YJL034W
YAL007C YLR342W
YAL007C YML012W
YAL007C YMR214W
YAL007C YMR290C
YAL007C YOR016C
YAL007C YPL211W
YAL008W YJL033W
YAL008W YNL132W
YAL008W YPL186C
YAL009W YBR164C
YAL009W YDL040C
YAL009W YDL116W
YAL009W YDL192W
YAL009W YDL226C
YAL009W YDR080W
YAL009W YDR211W
YAL009W YDR233C
YAL009W YDR320C
YAL009W YDR484W
YAL009W YER083C
YAL009W YGL054C
YAL009W YGL075C
YAL009W YGL100W
YAL009W YGL247W
YAL009W YHR004C
YAL009W YJL004C
YAL009W YJL019W
YAL009W YJL154C
YAL009W YJL176C
YAL009W YKL042W
YAL009W YKL057C
YAL009W YLR039C
YAL009W YLR262C
YAL009W YLR342W
YAL009W YML031W
YAL009W YML071C
YAL009W YML103C
YAL009W YMR165C
YAL009W YNL041C
YAL009W YNL188W
YAL009W YOL018C
YAL009W YOR311C
YAL009W YPL051W
YAL009W YPL124W
YAL009W YPL195W
YAL009W YPR028W
YAL010C Q0130
YAL010C YAL048C
YAL010C YBL099W
YAL010C YDL142C
YAL010C YDL217C
YAL010C YDR375C
YAL010C YEL020W-A
YAL010C YFR028C
YAL010C YGL219C
YAL010C YGR082W
YAL010C YGR132C
YAL010C YGR170W
YAL010C YGR181W
YAL010C YGR231C
YAL010C YHR005C-A
YAL010C YHR083W
YAL010C YHR194W
YAL010C YJL054W
YAL010C YJL066C
YAL010C YJL143W
YAL010C YJR121W
YAL010C YJR135W-A
YAL010C YKL053C-A
YAL010C YLL006W
YAL010C YLR193C
YAL010C YLR259C
YAL010C YLR304C
YAL010C YML054C
YAL010C YMR001C
YAL010C YMR055C
YAL010C YMR056C
YAL010C YMR060C
YAL010C YMR203W
YAL010C YNL026W
YAL010C YNL037C
YAL010C YNL055C
YAL010C YNL070W
YAL010C YNL121C
YAL010C YNL131W
YAL010C YNR001C
YAL010C YNR017W
YAL010C YOL009C
YAL010C YOR045W
YAL010C YOR065W
YAL010C YOR147W
YAL010C YPL103C
YAL010C YPL235W
YAL010C YPR047W
YAL010C YPR133W-A
YAL010C YPR140W
YAL011W YBR135W
YAL011W YBR175W
YAL011W YBR231C
YAL011W YDL002C
YAL011W YDL074C
YAL011W YDR190C
YAL011W YDR334W
YAL011W YDR392W
YAL011W YDR469W
YAL011W YDR485C
YAL011W YEL018W
YAL011W YER092W
YAL011W YFL013C
YAL011W YFL039C
YAL011W YGL043W
YAL011W YGL058W
YAL011W YGL070C
YAL011W YGL127C
YAL011W YGL150C
YAL011W YGL244W
YAL011W YGR002C
YAL011W YJL081C
YAL011W YJL168C
YAL011W YLR015W
YAL011W YLR039C
YAL011W YLR052W
YAL011W YLR055C
YAL011W YLR085C
YAL011W YLR385C
YAL011W YLR399C
YAL011W YLR418C
YAL011W YML041C
YAL011W YML124C
YAL011W YMR263W
YAL011W YNL059C
YAL011W YNL107W
YAL011W YNL136W
YAL011W YNL153C
YAL011W YOL012C
YAL011W YOL111C
YAL011W YOL130W
YAL011W YOR026W
YAL011W YOR123C
YAL011W YOR189W
YAL011W YOR349W
YAL011W YPL055C
YAL011W YPL129W
YAL011W YPL209C
YAL011W YPL235W
YAL011W YPL241C
YAL011W YPR023C
YAL012W YAL062W
YAL012W YCL064C
YAL012W YDL215C
YAL012W YDR321W
YAL012W YDR353W
YAL012W YER043C
YAL012W YER091C
YAL012W YFR055W
YAL012W YGL184C
YAL012W YGR012W
YAL012W YGR155W
YAL012W YGR171C
YAL012W YGR264C
YAL012W YHR106W
YAL012W YIL083C
YAL012W YJL101C
YAL012W YJR130C
YAL012W YKL106W
YAL012W YKL130C
YAL012W YLL058W
YAL012W YLR027C
YAL012W YLR155C
YAL012W YLR157C
YAL012W YLR158C
YAL012W YLR160C
YAL012W YLR180W
YAL012W YLR303W
YAL012W YML082W
YAL012W YMR235C
YAL012W YMR300C
YAL012W YNL311C
YAL012W YOR251C
YAL012W YOR375C
YAL012W YPL273W
YAL012W YPR035W
YAL013W YAL007C
YAL013W YAR002C-A
YAL013W YBL054W
YAL013W YBR095C
YAL013W YBR103W
YAL013W YCR033W
YAL013W YDL076C
YAL013W YDR087C
YAL013W YDR155C
YAL013W YDR207C
YAL013W YDR295C
YAL013W YDR440W
YAL013W YER088C
YAL013W YGL061C
YAL013W YGL131C
YAL013W YGL194C
YAL013W YGL200C
YAL013W YIL084C
YAL013W YIL112W
YAL013W YJL168C
YAL013W YKL185W
YAL013W YKR029C
YAL013W YLR183C
YAL013W YML012W
YAL013W YMR053C
YAL013W YMR075W
YAL013W YMR176W
YAL013W YMR263W
YAL013W YNL021W
YAL013W YNL097C
YAL013W YNL309W
YAL013W YNL330C
YAL013W YOL004W
YAL013W YOL012C
YAL013W YOL068C
YAL013W YPL139C
YAL013W YPL181W
YAL013W YPR023C
YAL013W YPR179C
YAL014C YAL030W
YAL014C YBR131W
YAL014C YDR264C
YAL014C YER133W
YAL014C YJR125C
YAL014C YKL196C
YAL014C YLR093C
YAL014C YML016C
YAL014C YMR197C
YAL014C YOR036W
YAL014C YOR106W
YAL015C YBR136W
YAL015C YCR066W
YAL015C YDR510W
YAL015C YHR120W
YAL015C YJR035W
YAL015C YJR052W
YAL015C YKL114C
YAL015C YLL002W
YAL015C YML032C
YAL015C YML058W
YAL015C YML060W
YAL015C YML105C
YAL015C YMR201C
YAL015C YMR284W
YAL015C YNL250W
YAL015C YOL043C
YAL015C YOL115W
YAL015C YOR258W
YAL015C YOR346W
YAL015C YPL022W
YAL015C YPL167C
YAL016W YAL024C
YAL016W YBR158W
YAL016W YDL134C
YAL016W YDL188C
YAL016W YDR005C
YAL016W YDR028C
YAL016W YDR293C
YAL016W YER133W
YAL016W YGL190C
YAL016W YGR161C
YAL016W YGR281W
YAL016W YHR075C
YAL016W YHR158C
YAL016W YIL153W
YAL016W YJL076W
YAL016W YKL190W
YAL016W YKL193C
YAL016W YLL039C
YAL016W YLR433C
YAL016W YML057W
YAL016W YML109W
YAL016W YMR028W
YAL016W YMR273C
YAL016W YNL006W
YAL016W YNL127W
YAL016W YNR032W
YAL016W YOL068C
YAL016W YOR014W
YAL016W YOR073W
YAL016W YOR116C
YAL016W YOR162C
YAL016W YOR178C
YAL016W YOR195W
YAL016W YOR349W
YAL016W YOR386W
YAL016W YPL152W
YAL016W YPR007C
YAL017W YBR069C
YAL017W YBR257W
YAL017W YDL100C
YAL017W YDL189W
YAL017W YDR044W
YAL017W YDR099W
YAL017W YDR195W
YAL017W YDR390C
YAL017W YDR422C
YAL017W YER054C
YAL017W YGL112C
YAL017W YGL222C
YAL017W YGR252W
YAL017W YHR016C
YAL017W YKL035W
YAL017W YKL127W
YAL017W YKL203C
YAL017W YLR028C
YAL017W YLR258W
YAL017W YLR345W
YAL017W YML100W
YAL017W YMR105C
YAL017W YMR227C
YAL017W YOL045W
YAL017W YOR163W
YAL017W YOR204W
YAL017W YOR303W
YAL017W YPL119C
YAL019W YBR084W
YAL019W YBR245C
YAL019W YDL063C
YAL019W YDR299W
YAL019W YDR496C
YAL019W YHR197W
YAL019W YIL091C
YAL019W YML093W
YAL019W YNL051W
YAL019W YNL132W
YAL019W YNL261W
YAL020C YBL071W-A
YAL020C YKR048C
YAL020C YML085C
YAL020C YNL272C
YAL020C YNR026C
YAL020C YPL086C
YAL021C YAL040C
YAL021C YBL032W
YAL021C YBL088C
YAL021C YBL105C
YAL021C YBR034C
YAL021C YBR066C
YAL021C YBR088C
YAL021C YBR089C-A
YAL021C YBR136W
YAL021C YBR172C
YAL021C YBR279W
YAL021C YCL061C
YAL021C YCR093W
YAL021C YDL101C
YAL021C YDL140C
YAL021C YDL160C
YAL021C YDL165W
YAL021C YDL225W
YAL021C YDL240W
YAL021C YDR043C
YAL021C YDR138W
YAL021C YDR188W
YAL021C YDR252W
YAL021C YDR293C
YAL021C YDR392W
YAL021C YDR443C
YAL021C YDR448W
YAL021C YDR507C
YAL021C YER068W
YAL021C YER070W
YAL021C YER111C
YAL021C YER145C
YAL021C YER148W
YAL021C YER165W
YAL021C YFL028C
YAL021C YFR005C
YAL021C YGL014W
YAL021C YGL043W
YAL021C YGL094C
YAL021C YGL122C
YAL021C YGL151W
YAL021C YGL178W
YAL021C YGL207W
YAL021C YGR005C
YAL021C YGR070W
YAL021C YGR092W
YAL021C YGR104C
YAL021C YGR116W
YAL021C YGR134W
YAL021C YGR178C
YAL021C YGR180C
YAL021C YGR252W
YAL021C YGR274C
YAL021C YHR132W-A
YAL021C YIL038C
YAL021C YIR008C
YAL021C YJL112W
YAL021C YJL124C
YAL021C YJL127C
YAL021C YJL187C
YAL021C YJR043C
YAL021C YJR052W
YAL021C YKL048C
YAL021C YKL113C
YAL021C YKR036C
YAL021C YLR055C
YAL021C YLR150W
YAL021C YLR176C
YAL021C YLR182W
YAL021C YLR226W
YAL021C YLR371W
YAL021C YLR418C
YAL021C YLR438C-A
YAL021C YML010W
YAL021C YML032C
YAL021C YML062C
YAL021C YML098W
YAL021C YMR058W
YAL021C YMR080C
YAL021C YMR199W
YAL021C YNL025C
YAL021C YNL157W
YAL021C YNL216W
YAL021C YNL236W
YAL021C YNL278W
YAL021C YNL283C
YAL021C YNL288W
YAL021C YNL298W
YAL021C YNR052C
YAL021C YOL051W
YAL021C YOL123W
YAL021C YOL149W
YAL021C YOR001W
YAL021C YOR008C
YAL021C YOR083W
YAL021C YOR144C
YAL021C YOR151C
YAL021C YOR204W
YAL021C YPL037C
YAL021C YPL042C
YAL021C YPL256C
YAL021C YPR025C
YAL021C YPR052C
YAL021C YPR072W
YAL021C YPR119W
YAL023C YAL007C
YAL023C YAR002C-A
YAL023C YBL105C
YAL023C YBR005W
YAL023C YBR201W
YAL023C YCL043C
YAL023C YDL093W
YAL023C YDL095W
YAL023C YDL126C
YAL023C YDR057W
YAL023C YDR245W
YAL023C YDR411C
YAL023C YEL031W
YAL023C YGL027C
YAL023C YGL200C
YAL023C YJR075W
YAL023C YJR143C
YAL023C YKL130C
YAL023C YLL039C
YAL023C YLR332W
YAL023C YLR370C
YAL023C YML012W
YAL023C YML029W
YAL023C YML115C
YAL023C YML130C
YAL023C YMR264W
YAL023C YNL074C
YAL023C YOL013C
YAL023C YOR002W
YAL023C YOR008C
YAL023C YOR321W
YAL024C Q0050
YAL024C YAL016W
YAL024C YAL041W
YAL024C YAR018C
YAL024C YAR019C
YAL024C YBL097W
YAL024C YBR140C
YAL024C YBR158W
YAL024C YBR160W
YAL024C YBR200W
YAL024C YDL074C
YAL024C YDR168W
YAL024C YDR184C
YAL024C YDR309C
YAL024C YDR440W
YAL024C YER094C
YAL024C YFR028C
YAL024C YGL190C
YAL024C YGR092W
YAL024C YGR098C
YAL024C YGR152C
YAL024C YGR238C
YAL024C YHL007C
YAL024C YHR061C
YAL024C YHR119W
YAL024C YHR152W
YAL024C YHR158C
YAL024C YIL106W
YAL024C YIR009W
YAL024C YJL168C
YAL024C YJR043C
YAL024C YJR053W
YAL024C YKL101W
YAL024C YKR054C
YAL024C YLL002W
YAL024C YLR079W
YAL024C YLR102C
YAL024C YLR153C
YAL024C YLR229C
YAL024C YLR319C
YAL024C YLR357W
YAL024C YML064C
YAL024C YML109W
YAL024C YMR055C
YAL024C YMR078C
YAL024C YMR273C
YAL024C YNL021W
YAL024C YNL059C
YAL024C YNL088W
YAL024C YNL098C
YAL024C YNL330C
YAL024C YOR014W
YAL024C YOR089C
YAL024C YOR101W
YAL024C YOR195W
YAL024C YOR233W
YAL024C YOR373W
YAL024C YPL155C
YAL024C YPL269W
YAL024C YPR119W
YAL024C YPR140W
YAL025C YAL036C
YAL025C YAL059W
YAL025C YBL024W
YAL025C YBL028C
YAL025C YBL039C
YAL025C YBL054W
YAL025C YBR034C
YAL025C YBR061C
YAL025C YBR141C
YAL025C YBR142W
YAL025C YBR154C
YAL025C YBR155W
YAL025C YBR247C
YAL025C YBR267W
YAL025C YBR271W
YAL025C YCL054W
YAL025C YCL059C
YAL025C YCR016W
YAL025C YCR047C
YAL025C YCR057C
YAL025C YCR072C
YAL025C YCR087C-A
YAL025C YDL014W
YAL025C YDL031W
YAL025C YDL051W
YAL025C YDL060W
YAL025C YDL063C
YAL025C YDL148C
YAL025C YDL150W
YAL025C YDL153C
YAL025C YDL166C
YAL025C YDL167C
YAL025C YDL201W
YAL025C YDL208W
YAL025C YDL213C
YAL025C YDR021W
YAL025C YDR060W
YAL025C YDR083W
YAL025C YDR087C
YAL025C YDR091C
YAL025C YDR101C
YAL025C YDR120C
YAL025C YDR152W
YAL025C YDR165W
YAL025C YDR184C
YAL025C YDR299W
YAL025C YDR312W
YAL025C YDR324C
YAL025C YDR339C
YAL025C YDR361C
YAL025C YDR365C
YAL025C YDR398W
YAL025C YDR412W
YAL025C YDR449C
YAL025C YDR465C
YAL025C YDR496C
YAL025C YER002W
YAL025C YER006W
YAL025C YER082C
YAL025C YER126C
YAL025C YER127W
YAL025C YFL023W
YAL025C YFR001W
YAL025C YGL029W
YAL025C YGL078C
YAL025C YGL099W
YAL025C YGL111W
YAL025C YGL120C
YAL025C YGL171W
YAL025C YGR081C
YAL025C YGR103W
YAL025C YGR128C
YAL025C YGR145W
YAL025C YGR159C
YAL025C YGR187C
YAL025C YGR200C
YAL025C YGR245C
YAL025C YGR271C-A
YAL025C YGR280C
YAL025C YGR283C
YAL025C YHR052W
YAL025C YHR065C
YAL025C YHR066W
YAL025C YHR069C
YAL025C YHR085W
YAL025C YHR088W
YAL025C YHR089C
YAL025C YHR148W
YAL025C YHR169W
YAL025C YHR170W
YAL025C YHR196W
YAL025C YHR197W
YAL025C YIL019W
YAL025C YIL091C
YAL025C YIL096C
YAL025C YIL103W
YAL025C YIL127C
YAL025C YIR026C
YAL025C YJL010C
YAL025C YJL033W
YAL025C YJL050W
YAL025C YJL069C
YAL025C YJL098W
YAL025C YJL122W
